user_A,user_B
254471759,292429392
403093733,419467914
136282604,307767180
589981703,662129644
243997969,495196860
295641646,755769927
184664348,193922653
278566166,409343347
227074051,774380444
329452258,346706905
589981703,895591384
154953335,163982153
346706905,412069139
233053915,435465812
227074051,777625417
489867793,502944774
233053915,469226701
85173809,383160263
2247331,613329858
234603347,271277946
457528174,720035473
201443536,572255750
389708033,419467914
294828329,493202460
184187542,223045310
38739615,237159706
227074051,493202460
205696707,419467914
170514052,294715087
86823779,344378149
304244617,502944774
217330222,511112162
324379685,387195515
171752070,504792601
179373373,217189193
233053915,397924802
217330222,222940441
140845406,247860225
618117487,657576438
234978271,420189120
262294483,502944774
262167076,282683242
342307366,577436380
335954658,510016916
613163179,643145585
140845406,203389170
262167076,268236326
184639112,249191731
284369998,529713744
169443662,349526115
184639112,323436963
57895001,605423807
502944774,716041196
307571913,502944774
356315662,720064417
136326105,240152539
21507313,666834472
10737908,227074051
266943478,278182098
68988032,389795289
5671915,303447767
349526115,356109502
166978250,267612595
589981703,666834472
728290557,761212498
344378149,354927427
200134774,572255750
243997969,551429233
231682638,376888763
196602878,604376360
295641646,320620793
296351219,324100107
589981703,808493817
158899216,240674108
256887799,303447767
184187542,224630321
254471759,261235926
100212567,215211830
175043479,184639112
5671915,248618228
349526115,509163744
163184906,271277946
296651789,471231763
12020177,165153481
182732002,184664348
457528174,547533297
304244617,481571356
561754139,613163179
296651789,350750156
334395145,422773635
51943512,476028396
139060733,345637496
168160317,247860225
435329365,446286486
136282604,319699508
185625877,389586608
572255750,605260570
589981703,831067463
320620793,505689516
409793976,450153997
296351219,322839772
307767180,389586608
232828827,384715551
227074051,376070500
243997969,319482059
170514052,224148337
17239655,19308331
181277601,251103720
500461988,777576607
180034666,292429392
254707629,261135176
175676492,203427237
154953335,180417721
233053915,240152539
180034666,343370327
6043649,319482059
296351219,310382837
409343347,414201169
292429392,439306334
527184176,564864642
249578149,520385334
215510200,344378149
166978250,551459372
356315662,728290557
162949055,408245482
296651789,435198180
141396328,547499627
346706905,377741427
215510200,760339110
167432894,175410620
225515086,639161487
182174314,326502531
57895001,384818242
135474453,323436963
252257974,375518609
584657394,615520490
85173809,180034666
584657394,612694045
131541989,633870541
184664348,319482059
504601659,537624493
234722496,502944774
296351219,312929347
171752070,251792082
43803631,865509902
403093733,497320044
589981703,773959619
266128941,290053190
134190698,355347460
278245531,326502531
190257994,341785402
251792082,284319053
6043649,10737908
390055879,424592287
274857635,409343347
125094958,174643446
220484044,421491709
251792082,261235926
118331259,217189193
278566166,372881518
265787381,599558349
320620793,755769927
589981703,707525932
194243235,196602878
68988032,271277946
219359447,247860225
252380752,502944774
167432894,311301852
170514052,309315845
140845406,478951928
246824991,483634100
19308331,45125419
232368609,541260967
493202460,716135053
193922653,254471759
229711734,541260967
217810042,435198180
296651789,414201169
21034898,571114752
175410620,442099305
410454057,760339110
196602878,297641709
175043479,182031569
217330222,311292668
278566166,484490013
409793976,507471886
131541989,635419739
182174314,278245531
217330222,720035473
135474453,183545771
344378149,453052104
449849947,465857089
163184906,249191731
251116606,325071663
184639112,184664348
247860225,286114140
561754139,609557264
207538771,257706475
392043912,418723553
165762797,502944774
12020177,271277946
15361343,144293787
410529163,613496698
572255750,640287715
219259948,334591133
175410620,206504603
220484044,307767180
175410620,318339382
232518375,234635262
175449277,246635300
329302786,539252260
168160317,457528174
534802946,720064417
240152539,360420262
76297831,188336628
360420262,409343347
200523487,490324685
166978250,181277601
185454126,225515086
167839854,251116606
180034666,249457414
257994823,314793171
615520490,618117487
45695473,296351219
346706905,510016916
344378149,777576607
233053915,309941631
456192559,465857089
224630321,292992927
217810042,414201169
372881518,495196860
349526115,372881518
38261545,633870541
256887799,515135349
112083010,251792082
537624493,790240161
106178129,215510200
589981703,599558349
224148337,249280226
184639112,514257696
234635262,514138160
561754139,584657394
502944774,759585049
138856891,227074051
180325284,327649648
449849947,456192559
589981703,798838349
184187542,384230472
397924802,541260967
165654748,254471759
257994823,421491709
374944640,460513398
139452103,216919259
558750943,695787311
169443662,356109502
240152539,265787381
572255750,612694045
335954658,465857089
247860225,272793827
324379685,435198180
200523487,345637496
296651789,399758388
5671915,166978250
435640302,502944774
240152539,675452734
168807825,346965254
139060733,179373373
469226701,551459372
612694045,615610127
234635262,495553375
196602878,286114140
292429392,419467914
166978250,355347460
215510596,409793976
169443662,509163744
200523487,401609598
572255750,618075739
572255750,643145585
190166248,493202460
441655285,502944774
154953335,250204627
217810042,279368205
285194740,296351219
135474453,184664348
248618228,334591133
329302786,422773635
134190698,196602878
588886534,609557927
346706905,483564278
205696707,385788854
243219004,573098340
139452103,213303503
257994823,307767180
247860225,327649648
278245531,567128039
309941631,329452258
388457508,493202460
251336641,478951928
167432894,203033018
268475484,502944774
410529163,535285117
342546801,421491709
346965254,439306334
234603347,342546801
249191731,326502531
5671915,131574203
12020177,249191731
170514052,418723553
57895001,408245482
324379685,414201169
292992927,326502531
217682284,621867166
139060733,200523487
335954658,456192559
537624493,739019801
244233258,391167542
319699508,505689516
217810042,399758388
134190698,229711734
184187542,416193774
246824991,502944774
237159706,387195515
397924802,484490013
232518375,604376360
178625136,182732002
26822056,358344094
589981703,696752050
21507313,323427681
728290557,760339110
153040057,403093733
175043479,354115824
162949055,181548164
222940441,247860225
163184906,224630321
414176458,621650882
219259948,292429392
168160317,621650882
163184906,389586608
403093733,455851331
426363857,517797982
226159570,547162683
162949055,232518375
57895001,503309536
140845406,354927427
247860225,431802052
183545771,193922653
5671915,50384147
182732002,346965254
11932573,258224395
251336641,286689961
257706475,285194740
572256399,579835065
457528174,529713744
319924639,478951928
356109502,465857089
165654748,292429392
296351219,487857001
140043065,227074051
118331259,446440838
296651789,387252742
613163179,635260769
184407526,272793827
134190698,234635262
57895001,728290557
435329365,556566084
194243235,346706905
292429392,502944774
166978250,416193774
185625877,614342194
136326105,171362683
184407526,247860225
477069624,539252260
246635300,404262360
163184906,342546801
178625136,248425615
240152539,254707629
170514052,514138160
134190698,383160263
60087150,336573234
85173809,178709957
439306334,502944774
57895001,773068179
615520490,621867166
589981703,795618666
579784912,609557264
220225401,232368609
240594811,329452258
254471759,493202460
296651789,368744697
572256399,577773487
314015767,589072608
196602878,217189193
151327830,237159706
263446962,376510497
184639112,537624493
633870541,635419739
233053915,599558349
403093733,459543558
38242365,227074051
205696707,248618228
344378149,735620305
116130901,259149437
200832799,269781389
389795289,865509902
170514052,175043479
295641646,550409103
274857635,627827579
217810042,387252742
716135053,735620305
286529019,541260967
266943478,547162683
175676492,292429392
247860225,478951928
272793827,478951928
311301852,420886162
290053190,672270909
249191731,312537661
225515086,517797982
19308331,254566226
409343347,446440838
263446962,397924802
248618228,292429392
249191731,295641646
336573234,344378149
100212567,117882402
579784912,584657394
376070500,884117897
141067381,515287344
292429392,497320044
190166248,193922653
572255750,624147012
263446962,324379685
171752070,217330222
251792082,403093733
217330222,269563873
612694045,638646597
286114140,541260967
203427237,403093733
182031569,408245482
184187542,234635262
478951928,541260967
296651789,388457508
165654748,185871488
162949055,256336101
179373373,185871488
222940441,457528174
248803167,356315662
346706905,465857089
184664348,439306334
180034666,403093733
435198180,493202460
162949055,267612595
175043479,296651789
319699508,320620793
246386280,251103720
190493603,194020401
215250264,669799002
103793806,774380444
12020177,224630321
200832799,238326510
142990168,314015767
229711734,435465812
165153481,421491709
8803601,251116606
256887799,629267725
72224051,240594811
389586608,421491709
194020401,202086145
311301852,331362114
584657394,612751754
249191731,567128039
215510200,383160263
181277601,334591133
372881518,424592287
175043479,341785402
309075300,404262360
180325284,621650882
356109502,509163744
171752070,511112162
300941029,502944774
285617525,326146496
179373373,249457414
190493603,247860225
232368609,412069139
319924639,449849947
229711734,397924802
180325284,449849947
274857635,284319053
589981703,597214394
527184176,612694045
182174314,477069624
175410620,426060711
194243235,297641709
561754139,611820955
229711734,240594811
190280329,416506443
72224051,415088888
296651789,446440838
134190698,604376360
131541989,573098340
135474453,537624493
15361343,227074051
403093733,426363857
264813601,502944774
223045310,334591133
166978250,234635262
174643446,227074051
182732002,387195515
43803631,319699508
134190698,205696707
166978250,390055879
278245531,477069624
527184176,618075739
314793171,483634100
168807825,205696707
238326510,309075300
196602878,478951928
175410620,493202460
514138160,551459372
263446962,375518609
180034666,493202460
324379685,387252742
493202460,592144944
533080411,580567931
346706905,456192559
165153481,307767180
572255750,671410151
118331259,182031569
296651789,423019211
344378149,493202460
205696707,426363857
147920906,271204473
223045310,254471759
184407526,478951928
493202460,710425575
133774777,256887799
220225401,263446962
43803631,320620793
203033018,234901132
247860225,621650882
154953335,184664348
186943935,556566084
397924802,435465812
162949055,231352391
247860225,449849947
76297831,101670465
179373373,233053915
282994482,484490013
194243235,197897407
166231159,291119452
190257994,409343347
21507313,675931862
184187542,190166248
238478033,493202460
356315662,716135053
214317422,483564278
589981703,675931862
139060733,274857635
296651789,794308968
240594811,336573234
103793806,376070500
265787381,329452258
232368609,240152539
302277149,669799002
160388916,215246668
163184906,865509902
135474453,346965254
184639112,390055879
296651789,358344094
76832318,183545771
278566166,502944774
296651789,354927427
233053915,335954658
274857635,335707268
201249952,292059820
324649487,410529163
535285117,613496698
136326105,171807348
182174314,271277946
194243235,286114140
251116606,379695580
21507313,659636833
406723561,502944774
135474453,248618228
193922653,502944774
64797650,502944774
572255750,612751754
589981703,675244258
426363857,504601659
166978250,168807825
224630321,421491709
589981703,659636833
342307366,383160263
171752070,284369998
187638181,234901132
181277601,292429392
184639112,426363857
184187542,268236326
561754139,622421443
258224395,311301852
613169249,622421443
296351219,672453778
6043649,142990168
269563873,374944640
162949055,181277601
37415960,329452258
166978250,604376360
21507313,329452258
176814642,604376360
181277601,262167076
410454057,560047265
392043912,499965117
166978250,205696707
223045310,292429392
171752070,720035473
342307366,490324685
256887799,258720206
163184906,319235782
418723553,499965117
319924639,392991557
481571356,755769927
313996144,320620793
224630321,307767180
240152539,310876783
57895001,256336101
165654748,296651789
588886534,615520490
2247331,10737908
278566166,385094390
589981703,773068179
184664348,191666664
223045310,262167076
314793171,502944774
278566166,392043912
169352762,498126684
139060733,449849947
135474453,219259948
404262360,420189120
194243235,247860225
182031569,232518375
588886534,618075739
635046134,671753100
249191731,477069624
139060733,220225401
330461561,334395145
187379901,190280329
237699485,471605790
589981703,811989834
2247331,56888336
205696707,252257974
196602878,354927427
170514052,184664348
307767180,319699508
561754139,615052159
86823779,784125675
296651789,392991557
180034666,201560168
449849947,469226701
232368609,309941631
162949055,355347460
6043649,19014015
215250264,251116606
77875188,390795811
419506651,572255750
390055879,493202460
376070500,754847772
219259948,403093733
60087150,367671871
178625136,184664348
206504603,442099305
166543096,502944774
134190698,136326105
376070500,515135349
251116606,309075300
493202460,611411550
269563873,504792601
203033018,331362114
268236326,354115824
142990168,583496329
184639112,205696707
272793827,392991557
135474453,426363857
286529019,435465812
266667489,342307366
572255750,618836651
180325284,251792082
190280329,551459372
240152539,247526887
184664348,502944774
190257994,372881518
238478033,320059378
146118564,151415871
134190698,200523487
180325284,435465812
206504603,318339382
181277601,777576607
286529019,397924802
572255750,605406887
268236326,425708196
389795289,755769927
274857635,502944774
529713744,720035473
502944774,558750943
527184176,560388737
45695473,166978250
194243235,286529019
190280329,246386280
175043479,193922653
215246668,331362114
286114140,469226701
194020401,408245482
180325284,412069139
125094958,146118564
248803167,720064417
219259948,493202460
175043479,249573985
266128941,391167542
243997969,324448293
194020401,252257974
612694045,618117487
426363857,603018072
293560951,492604021
246726446,311292668
517797982,552449167
246726446,720035473
184639112,244665155
194243235,198257627
184407526,292429392
227074051,465063423
232828827,251116606
248425615,425708196
243997969,392043912
515785836,720064417
247526887,449849947
245592630,474112046
263446962,709759485
249191731,271277946
184664348,289012366
251116606,470444423
165153481,182174314
214024887,254043366
309075300,420189120
296651789,492604021
240594811,675452734
397924802,510016916
205696707,514138160
227074051,515287344
175676492,403093733
187638181,331362114
138856891,151415871
336573234,383160263
303447767,376070500
162949055,416193774
246386280,388457508
134190698,272793827
248618228,403093733
205696707,316876851
196602878,392991557
234635262,416193774
303447767,784125675
118331259,739399379
68988032,187213048
181813192,269781389
247860225,412069139
173077101,264124676
135474453,166978250
118331259,296651789
435329365,615520490
296651789,354115824
184664348,392043912
6043649,11508166
296651789,443571658
268452167,669799002
579784912,622421443
238326510,274429961
21507313,589072608
214702640,572255750
384715551,533542586
274857635,385094390
87163998,227074051
493202460,589981703
194243235,478951928
57895001,181277601
271277946,502944774
231682638,404262360
527184176,612751754
196602878,261235926
227074051,648038945
248803167,728290557
224148337,502944774
207538771,409793976
138856891,151327830
45125419,70599794
493202460,533080411
235785145,502944774
588886534,624147012
185625877,539252260
180325284,240152539
76297831,254566226
104193890,118331259
238541751,251792082
57895001,739019801
166970160,404262360
248618228,493202460
560047265,618015868
465857089,541260967
139060733,284319053
515785836,728290557
224630321,349526115
5671915,184639112
416193774,425708196
175676492,197593654
185625877,235785145
182031569,224630321
184187542,193922653
194243235,265787381
282994482,419467914
312537661,502944774
181813192,238326510
187213048,483634100
118331259,403093733
180034666,184660651
251116606,533542586
175043479,409343347
175043479,319482059
579784912,615052159
2247331,223206814
196602878,412069139
356315662,453794022
359028108,478951928
296651789,457106109
168160317,171752070
234603347,320620793
165654748,178625136
87614390,292059820
254707629,397924802
146118564,376070500
274857635,301560593
201225403,515287344
271277946,313996144
179373373,232368609
296651789,377741427
251336641,510016916
171752070,269563873
248425615,268236326
314793171,326502531
618117487,624147012
191060017,409793976
200832799,254644579
5671915,190493603
136326105,232518375
68988032,505689516
502944774,539719485
185625877,422773635
356315662,490324685
324379685,492604021
213303503,249191731
460513398,529713744
196602878,233053915
263446962,323427681
296651789,739399379
307767180,422773635
612694045,613169249
184639112,539252260
213721953,327649648
234635262,293560951
251116606,323418312
176814642,247860225
561754139,572256399
240674108,298444305
227074051,625773560
135474453,187379901
145679313,251116606
296351219,669799002
286529019,309941631
184407526,233053915
171752070,460513398
588886534,619872136
282994482,502944774
134190698,478951928
294551964,435329365
219259948,294715087
215250264,320044698
179373373,201560168
295641646,502944774
268236326,493202460
217810042,377741427
344378149,720064417
329452258,345637496
589981703,780962708
125094958,777625417
161330529,493202460
162949055,520385334
243997969,605423807
142990168,178709957
286114140,309941631
340188677,502944774
76832318,346965254
171752070,238541751
232339616,572255750
716135053,720064417
320620793,483634100
170514052,346965254
372881518,403093733
589981703,617873461
217810042,296651789
383160263,453794022
104193890,187379901
263446962,384818242
330461561,502944774
247860225,261135176
178625136,346965254
588886534,612751754
296351219,425192032
318765361,502944774
68988032,755769927
286114140,299813177
240152539,359028108
346965254,426363857
392043912,520385334
194243235,354927427
297641709,319924639
60087150,426363857
248803167,336573234
409793976,578278433
223045310,403093733
57895001,229579531
296651789,403093733
282994482,289012366
205696707,256336101
372881518,385094390
184664348,605423807
502944774,699095499
178625136,248618228
326502531,329302786
153040057,439306334
139060733,240152539
184407526,309146268
511112162,529713744
136282604,502944774
205696707,267612595
728290557,772870886
274617838,384715551
200523487,215510200
2247331,232518375
165762797,528483332
184639112,422773635
139060733,141292849
165762797,249191731
289025042,409793976
551429233,605423807
184639112,187670697
180325284,217330222
181277601,493202460
205696707,223045310
232368609,263446962
618117487,619872136
247860225,510016916
272793827,510016916
38242365,774380444
326514346,502944774
68988032,319699508
293560951,493202460
246824991,271277946
148012814,303447767
206504603,493202460
234635262,345637496
282626631,409793976
502944774,517797982
322434473,502944774
248618228,294715087
162949055,604376360
179373373,263446962
572256399,683403577
162949055,401609598
221031272,251116606
118331259,233068940
324379685,377741427
168807825,334591133
175043479,372881518
301515623,329302786
296651789,493202460
51943512,198257627
589981703,612922243
716135053,728290557
292429392,514138160
380576694,547533297
251792082,504792601
184407526,296651789
162949055,205696707
561754139,588886534
21507313,659963486
68988032,320620793
392043912,404761819
319699508,334395145
233053915,235512018
296651789,297992825
76832318,219259948
292429392,316876851
251116606,571114752
170514052,219259948
243997969,384818242
271277946,326502531
589981703,659963486
220484044,483634100
561754139,623231121
12677377,118331259
21507313,716135053
142990168,871418534
235785145,326502531
416193774,493202460
247860225,493202460
716135053,773068179
205696707,224630321
178625136,219259948
324379685,560047265
183545771,502944774
227074051,884117897
163184906,539252260
179373373,517797982
182732002,388457508
96633128,571114752
150744663,168807825
136282604,313996144
292992927,342546801
203342122,483564278
100212567,116130901
297641709,456192559
537624493,551429233
184639112,198257627
232518375,261235926
184664348,384818242
101670465,237159706
217810042,493202460
104193890,410454057
184664348,203374898
168807825,254707629
163184906,235785145
296651789,349526115
77875188,142990168
235512018,272793827
6043649,426363857
433587827,502944774
184664348,224148337
296651789,723030485
392043912,410141674
182031569,416193774
57895001,390055879
263446962,346706905
320059378,493202460
271277946,278245531
200523487,270161818
116130901,314998672
346706905,492289990
251116606,365929724
426363857,537624493
235512018,247860225
5671915,161428416
134190698,354927427
320620793,502944774
38242365,376070500
168160317,212372456
60087150,131574203
45125419,468942414
213303503,301515623
135474453,175676492
190257994,502944774
167432894,234901132
346965254,408245482
589981703,672633941
180325284,232368609
251336641,465857089
490324685,493202460
6043649,200307282
200523487,233053915
326502531,614342194
213721953,621650882
246386280,425708196
182732002,184639112
57895001,520385334
257994823,483634100
217810042,723030485
269563873,511112162
251792082,376510497
274857635,451781655
76832318,168807825
728290557,871418534
163184906,422773635
409343347,495196860
409343347,539719485
141396328,572255750
180325284,380576694
227074051,569182220
179373373,194243235
227074051,303447767
309941631,346706905
314646714,572255750
271277946,295641646
621650882,720035473
235785145,257994823
175449277,251116606
202086145,261135176
251792082,469226701
180034666,376510497
240594811,520385334
282683242,510016916
502944774,526348785
168807825,182031569
233053915,675452734
301515623,614342194
324649487,613496698
615520490,618075739
346706905,514257696
180034666,209563774
180034666,336573234
356315662,589981703
166978250,254471759
329452258,359028108
76832318,205696707
493202460,580567931
5671915,94982865
135474453,223045310
376510497,511859704
12020177,539252260
258720206,465063423
572256399,609557264
213303503,329302786
271277946,567128039
151327830,188336628
15361343,376070500
527184176,561754139
181277601,294715087
259969601,409793976
342546801,483634100
286529019,323427681
382337917,385273183
21507313,818308403
378232381,382184982
134190698,392991557
12020177,235785145
227074051,854596825
118331259,517797982
296351219,400516367
296651789,511859704
120005882,231682638
469226701,478951928
589981703,818308403
57895001,604376360
205696707,355347460
141396328,553336090
87614390,144694969
49076212,251116606
297641709,541260967
134190698,284319053
271277946,341619228
136282604,326502531
57895001,205696707
579784912,588886534
223045310,294715087
12677377,514138160
418723553,435198180
327649648,547533297
150744663,187379901
251336641,509163744
268236326,319482059
5671915,107979564
342307366,446440838
572256399,584657394
579784912,623231121
247860225,465857089
248803167,716135053
134190698,261235926
21591943,400516367
380576694,414176458
237159706,647995136
217810042,249573985
314793171,477069624
11932573,442099305
162949055,200523487
21507313,631969115
240152539,541260967
243997969,503309536
5671915,180034666
251116606,410734838
193922653,514138160
309941631,448303752
613163179,683403577
292992927,865509902
251792082,419467914
589981703,631969115
333805037,502944774
380576694,460513398
227074051,229792596
165654748,182732002
515785836,716135053
195277525,409343347
144694969,227074051
21507313,342307366
238541751,380576694
11932573,206504603
184187542,262167076
19308331,647995136
11932573,318339382
231682638,291119452
249578149,493202460
263446962,316876851
182031569,520385334
234978271,533542586
286529019,335954658
502944774,504601659
159159154,165762797
344378149,599962107
76297831,227074051
392043912,414201169
212372456,511112162
232828827,410529163
238541751,284369998
187213048,614342194
136282604,278245531
185625877,240482743
324379685,359028108
589981703,617817907
175043479,509123521
296351219,501357328
45125419,185454126
383160263,533080411
232828827,326146496
232518375,254143183
219259948,504601659
247860225,456192559
326146496,384715551
166978250,292429392
194243235,377741427
376510497,409343347
134190698,412069139
495553375,517797982
251116606,309326115
175043479,415088888
166978250,343370327
240152539,449849947
270161818,416193774
15461796,227074051
196602878,201560168
21507313,229711734
190493603,349526115
165654748,248425615
269563873,720035473
205696707,416193774
196602878,511859704
207538771,342024294
246824991,342546801
165654748,504601659
180034666,271204473
195277525,255467969
166978250,262167076
504601659,520385334
383160263,410454057
227074051,754847772
194243235,296651789
296651789,319482059
254471759,716135053
227074051,515135349
296651789,509163744
254762536,346965254
615520490,624147012
372881518,451781655
168160317,374944640
254707629,346965254
227725555,246635300
398897222,432673690
214317422,572255750
319699508,502944774
296651789,517797982
217682284,435329365
134190698,233053915
213303503,614342194
182031569,604376360
320620793,326502531
276240626,572255750
187213048,257994823
21507313,799836010
170514052,251103720
21507313,234635262
5671915,297992825
187213048,295641646
232518375,403093733
154953335,175676492
389586608,483634100
252257974,389708033
182031569,205696707
266201182,572255750
188336628,515287344
139060733,465857089
589981703,799836010
285194740,547162683
313802970,572255750
147920906,247860225
238326510,277705371
180034666,184664348
392043912,399758388
227074051,254566226
296651789,363428478
182031569,282683242
166978250,261235926
561754139,635046134
184664348,514138160
613169249,635046134
269563873,547533297
182031569,268236326
561754139,583497247
502944774,504256919
158899216,166231159
248618228,504601659
296651789,540103236
572255750,592242314
38739615,56888336
217810042,517797982
224630321,439306334
64797650,249191731
573098340,774380444
231682638,240674108
271277946,477069624
233053915,416193774
310876783,346706905
158899216,246635300
356315662,537094441
106178129,271204473
502944774,511203421
235785145,477069624
21507313,490324685
561754139,613169249
135474453,170514052
21507313,706335988
184639112,392991557
174928268,246119784
175410620,215246668
168160317,504792601
174928268,291054750
589981703,706335988
249280226,493202460
520385334,537624493
185454126,388289565
182174314,319699508
150744663,175676492
13253661,409793976
159159154,163184906
326502531,389795289
294715087,416506443
728290557,736628982
184407526,356109502
227883196,502944774
195277525,372881518
262167076,309315845
550924545,572255750
166978250,492604021
257994823,329302786
182732002,425708196
468775363,572255750
11932573,151607965
205696707,234635262
175043479,502944774
527184176,528833717
182031569,268475484
365824196,404262360
247860225,390795811
327649648,414176458
278245531,319699508
335954658,346706905
162949055,249578149
195277525,484490013
184664348,416506443
404110946,414176458
168807825,296651789
344378149,716135053
356109502,426363857
194243235,297992825
623231121,635046134
579784912,612755417
248803167,342307366
263446962,286529019
212703580,572255750
268475484,534802946
329452258,541260967
169443662,310301963
589981703,781467055
588886534,671753100
179373373,324379685
135474453,182031569
153040057,190257994
138856891,141067381
502944774,504293484
589981703,631146774
416506443,493202460
136804462,572255750
274857635,347621900
224148337,514138160
180325284,414176458
220484044,614342194
274857635,376510497
391167542,409793976
184664348,232518375
60087150,169591610
406413569,502944774
205696707,520385334
589981703,669907460
162949055,274857635
296651789,372881518
141067381,227074051
240674108,246635300
175043479,289012366
342307366,777576607
175676492,209563774
307767180,421491709
505689516,614342194
180325284,460513398
142990168,240594811
249191731,505689516
392043912,478951928
320620793,567128039
184639112,492604021
180325284,329452258
246824991,865509902
184664348,435329365
284369998,504792601
57895001,243997969
254471759,455851331
234978271,365929724
389586608,502944774
78074567,502944774
297641709,469226701
383160263,478951928
214024887,251116606
20198016,365929724
134190698,403093733
175043479,385094390
134190698,510016916
589981703,682253026
286114140,329452258
174643446,669216653
168807825,403093733
313996144,502944774
175043479,392043912
173077101,296651789
233053915,234635262
179373373,251336641
86823779,385094390
184639112,354115824
547533297,720035473
21034898,96633128
274857635,323436963
254471759,346965254
190493603,356109502
147920906,225922415
185625877,307767180
180034666,322434473
374944640,457528174
204971076,251116606
247526887,263446962
240152539,435465812
217810042,372881518
240594811,247860225
613169249,617157452
200523487,465857089
153040057,248618228
220484044,257994823
193922653,551459372
572255750,703044762
220484044,312537661
184187542,502944774
532877743,572255750
220484044,295641646
346965254,388457508
240152539,412069139
5671915,162949055
572255750,613163179
227074051,629267725
490324685,720064417
296651789,356461696
136282604,165153481
527184176,553173785
181277601,504601659
165153481,301515623
623231121,657576438
324379685,541260967
248803167,453794022
205696707,401609598
493202460,560047265
502944774,583884531
579784912,635046134
356315662,580567931
240152539,270161818
296651789,736628982
419467914,537624493
407038011,428213806
11932573,493202460
205696707,341785402
106178129,230055588
567128039,614342194
103793806,243219004
502944774,550824575
388457508,426363857
502944774,656722554
6043649,65470242
435198180,455851331
344378149,537624493
376070500,647995136
60087150,138502200
118331259,153040057
136282604,477069624
222940441,374944640
481571356,502944774
194243235,319924639
392043912,446440838
223045310,504601659
136326105,346706905
296651789,504601659
20647113,45125419
227074051,559211503
309941631,478951928
612751754,612755417
184664348,267612595
426363857,495553375
657576438,671753100
579784912,613169249
183240061,502944774
184639112,309146268
452647417,572255750
572256399,625080143
215510200,299813177
314793171,389586608
184407526,372881518
249191731,319699508
416193774,504601659
138856891,188336628
239131216,409793976
21507313,685242602
6043649,21507313
194243235,201560168
184660651,502944774
271206831,389795289
138856891,515287344
530610416,635260769
589981703,685242602
227902676,502944774
194243235,511859704
168807825,349526115
165654748,184664348
635419739,774380444
449849947,521759273
175043479,385788854
589981703,748891039
220225401,346706905
324379685,372881518
262167076,504601659
6043649,227074051
251116606,324649487
233053915,345637496
292992927,320620793
224630321,502944774
247860225,435495743
580567931,728290557
280793398,502944774
135474453,425708196
314793171,342546801
243997969,790240161
166978250,403093733
184639112,296651789
257994823,295641646
20647113,185678874
21507313,179373373
187213048,234603347
435329365,625080143
6620199,227074051
203427237,248618228
153040057,426363857
269563873,529713744
215250264,268452167
175043479,190257994
217330222,327649648
285440135,572255750
222940441,504792601
254471759,426363857
409793976,414012994
389795289,502944774
184664348,551459372
588886534,615610127
213303503,246824991
247860225,404110946
572255750,609557264
187379901,502944774
65470242,227074051
572256399,615052159
139060733,329452258
311292668,374944640
409343347,509123521
57895001,274857635
178625136,388457508
148012814,227074051
319924639,397924802
572255750,613017099
104193890,383160263
21507313,728555189
359028108,465857089
136189521,409793976
589981703,660161723
166978250,493202460
125094958,465063423
589981703,728555189
163184906,314793171
612694045,618075739
60087150,384230472
320620793,477069624
87163998,87614390
162949055,292429392
293560951,397924802
319235782,483634100
296651789,487393334
200523487,309315845
589981703,757355490
182031569,203427237
11508166,337648008
184664348,514257696
229610131,384715551
194243235,356109502
572255750,580106232
235512018,309146268
135474453,190280329
203427237,219259948
186798808,251116606
296651789,397924802
243219004,376070500
175410620,258224395
251116606,390233596
234635262,262167076
116130901,251940155
17239655,468942414
416193774,469226701
234901132,442099305
221031272,302277149
151607965,442099305
227074051,258720206
247860225,336573234
251792082,335954658
342307366,403093733
297641709,309941631
163184906,421491709
296651789,324379685
382184982,428213806
318756363,341619228
295641646,528483332
134190698,201560168
431802052,720035473
296651789,603018072
232518375,363428478
296651789,509123521
247860225,397924802
165153481,326502531
135474453,296651789
162949055,392991557
612751754,613169249
251116606,404262360
234901132,318339382
125094958,648038945
10660629,140504135
313996144,326502531
57895001,424592287
234603347,502944774
296351219,452413896
296651789,415088888
175410620,420886162
159159154,246824991
37415960,272793827
162949055,284319053
527184176,703044762
235785145,389586608
2247331,50384147
268452167,401791610
220484044,389795289
346965254,416193774
282683242,504601659
226159570,227100673
135474453,180034666
240152539,510016916
57895001,284807458
392043912,392991557
527184176,613163179
309146268,478951928
150744663,182031569
162949055,261235926
251116606,394970612
87614390,185454126
247526887,329452258
342307366,493202460
502944774,537624493
234635262,261235926
217810042,324379685
222940441,251792082
296351219,308390983
76832318,166978250
493202460,611411550
203033018,331362114
215510200,728290557
416506443,514138160
175410620,203033018
435198180,580567931
219259948,292429392
57895001,175043479
5671915,181277601
215510200,356315662
336573234,716135053
180034666,247860225
416193774,502944774
11932573,151607965
11932573,167432894
190280329,551459372
254471759,514138160
181277601,248618228
190280329,493202460
175043479,502944774
268236326,502944774
76832318,135474453
206504603,311301852
184664348,502944774
238478033,320059378
248425615,262167076
154953335,514138160
166978250,190166248
206504603,318339382
493202460,502944774
135474453,251103720
162949055,249578149
435198180,728290557
168807825,439306334
217810042,493202460
184664348,416506443
254471759,292429392
344378149,716135053
168807825,296651789
296351219,493202460
166978250,178625136
11932573,258224395
5671915,168807825
184664348,388457508
268236326,425708196
184664348,425708196
248425615,493202460
175043479,217810042
248803167,342307366
190166248,292429392
